Ambit_InchiKey	Original_Entry_ID	Entrez_ID	Activity_Flag	pXC50	DB	Original_Assay_ID	Tax_ID	Gene_Symbol	Ortholog_Group	InChI	SMILES
PKPRDSSAMMLSLJ-UHFFFAOYNA-N	11709098	15561	A	6.61261	pubchem	460741	10090	HTR3A	2102	InChI=1/C14H17ClN4O/c1-9-11(15)8-12-13(16-9)17-14(20-12)19-7-6-18-4-2-10(19)3-5-18/h8,10H,2-7H2,1H3	ClC=1C=C2OC(N3C4CCN(CC4)CC3)=NC2=NC1C
PKPRDSSAMMLSLJ-UHFFFAOYNA-N	11709098	3359	A	7.1549	pubchem	460743	9606	HTR3A	2102	InChI=1/C14H17ClN4O/c1-9-11(15)8-12-13(16-9)17-14(20-12)19-7-6-18-4-2-10(19)3-5-18/h8,10H,2-7H2,1H3	ClC=1C=C2OC(N3C4CCN(CC4)CC3)=NC2=NC1C
PKWXICSBZZLGCF-UHFFFAOYNA-N	CHEMBL260565	3359	A	6.6	chembl20	766545	9606	HTR3A	2102	InChI=1/C14H16ClN3/c1-17-6-8-18(9-7-17)14-5-2-11-10-12(15)3-4-13(11)16-14/h2-5,10H,6-9H2,1H3	C1=CC2=NC(=CC=C2C=C1Cl)N3CCN(CC3)C
PMDWRQSBVADLQY-TZHLVZAZNA-N	CHEMBL396705	3359	N	4	chembl20	445995	9606	HTR3A	2102	InChI=1/C52H56N4O2/c1-4-12-34(13-5-1)30-55-24-20-39-44(55)28-40-36(32-55)21-26-57-50-46(40)48(39)53(38-16-8-3-9-17-38)51-47-41-29-45-52(42-18-10-11-19-43(42)54(50)49(47)52)23-25-56(45,33-37(41)22-27-58-51)31-35-14-6-2-7-15-35/h1-19,21-22,39-41,44-51H,20,23-33H2/q+2/t39-,40-,41-,44-,45-,46+,47+,48+,49-,50+,51+,52+,55?,56?/m0/s1	C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)CC%10=CC=CC=C%10)C2=C1)C%11=CC=CC=C%11)[C@@H]%12[C@@H]%13C[C@H]5C(=CCO4)C[N+]%13(CC%14=CC=CC=C%14)CC%12
PNKGJBPTSCNELU-LQFNOIFHNA-N	24995993	79246	A	8.12494	pubchem	648454	10116	HTR3A	2102	InChI=1/C20H27N3O2/c1-16-19(15-20(24)22-21-16)17-7-9-18(10-8-17)25-14-6-13-23-11-4-2-3-5-12-23/h7-10,15H,2-6,11-14H2,1H3,(H,22,24)/f/h24H	O(CCCN1CCCCCC1)C2=CC=C(C=C2)C3=C(N=NC(O)=C3)C
PNKGJBPTSCNELU-LQFNOIFHNA-N	CHEMBL1958325	3359	A	8.32	chembl20	805903	9606	HTR3A	2102	InChI=1/C20H27N3O2/c1-16-19(15-20(24)22-21-16)17-7-9-18(10-8-17)25-14-6-13-23-11-4-2-3-5-12-23/h7-10,15H,2-6,11-14H2,1H3,(H,22,24)/f/h24H	C1(O)=CC(C=2C=CC(=CC2)OCCCN3CCCCCC3)=C(N=N1)C
POJMJIIKSJRQPV-BKCOEDNVNA-N	CHEMBL570487	3359	A	5.77	chembl20	598654	9606	HTR3A	2102	InChI=1/C28H38ClN3O5/c1-35-20-9-6-8-18(13-20)28(34)11-5-4-7-19(28)16-32-12-10-24(26(17-32)37-3)31-27(33)21-14-22(29)23(30)15-25(21)36-2/h6,8-9,13-15,19,24,26,34H,4-5,7,10-12,16-17,30H2,1-3H3,(H,31,33)/t19-,24-,26+,28+/m0/s1/f/h31H	C=1(C=C(C=CC1)OC)[C@@]2(CCCC[C@H]2CN3C[C@H]([C@H](CC3)NC(C=4C(=CC(=C(C4)Cl)N)OC)=O)OC)O
POJMJIIKSJRQPV-FQOUJLDENA-N	CHEMBL571799	3359	A	6.8	chembl20	598654	9606	HTR3A	2102	InChI=1/C28H38ClN3O5/c1-35-20-9-6-8-18(13-20)28(34)11-5-4-7-19(28)16-32-12-10-24(26(17-32)37-3)31-27(33)21-14-22(29)23(30)15-25(21)36-2/h6,8-9,13-15,19,24,26,34H,4-5,7,10-12,16-17,30H2,1-3H3,(H,31,33)/t19-,24+,26-,28+/m0/s1/f/h31H	C=1(C=C(C=CC1)OC)[C@@]2(CCCC[C@H]2CN3C[C@@H]([C@@H](CC3)NC(C=4C(=CC(=C(C4)Cl)N)OC)=O)OC)O
POJMJIIKSJRQPV-KXIARRLPNA-N	45485620	3359	A	6.10237	pubchem	447476	9606	HTR3A	2102	InChI=1/C28H38ClN3O5/c1-35-20-9-6-8-18(13-20)28(34)11-5-4-7-19(28)16-32-12-10-24(26(17-32)37-3)31-27(33)21-14-22(29)23(30)15-25(21)36-2/h6,8-9,13-15,19,24,26,34H,4-5,7,10-12,16-17,30H2,1-3H3,(H,31,33)/t19-,24+,26-,28+/m1/s1/f/h31H	ClC1=CC(C(=O)N[C@@H]2[C@H](OC)CN(C[C@@H]3[C@](O)(CCCC3)C4=CC(OC)=CC=C4)CC2)=C(OC)C=C1N
POJMJIIKSJRQPV-QBUXJXJZNA-N	45485675	3359	A	5.55284	pubchem	447476	9606	HTR3A	2102	InChI=1/C28H38ClN3O5/c1-35-20-9-6-8-18(13-20)28(34)11-5-4-7-19(28)16-32-12-10-24(26(17-32)37-3)31-27(33)21-14-22(29)23(30)15-25(21)36-2/h6,8-9,13-15,19,24,26,34H,4-5,7,10-12,16-17,30H2,1-3H3,(H,31,33)/t19-,24-,26+,28+/m1/s1/f/h31H	ClC1=CC(C(=O)N[C@H]2[C@@H](OC)CN(C[C@@H]3[C@](O)(CCCC3)C4=CC(OC)=CC=C4)CC2)=C(OC)C=C1N
PPGYKWQFGNLYIY-LPOXYMQJNA-N	CHEMBL1643882	3359	A	8.31	chembl20	700634	9606	HTR3A	2102	InChI=1/C16H18N4O/c21-16-11-2-1-3-12-15(11)13(18-17-12)8-20(16)14-9-19-6-4-10(14)5-7-19/h1-3,10,14H,4-9H2,(H,17,18)/t14-/m1/s1/f/h18H	C1=C2C(N(CC=3NN=C(C=C1)C32)[C@H]4C5CCN(C4)CC5)=O
PPGYKWQFGNLYIY-PKDVVFMDNA-N	CHEMBL1643881	3359	A	8.36	chembl20	700634	9606	HTR3A	2102	InChI=1/C16H18N4O/c21-16-11-2-1-3-12-15(11)13(18-17-12)8-20(16)14-9-19-6-4-10(14)5-7-19/h1-3,10,14H,4-9H2,(H,17,18)/t14-/m0/s1/f/h18H	C1=C2C(N(CC=3NN=C(C=C1)C32)[C@@H]4C5CCN(C4)CC5)=O
PRDUMQZRJGOLSV-UHFFFAOYNA-N	CHEMBL1278176	3359	A	7.01	chembl20	684849	9606	HTR3A	2102	InChI=1/C26H34N6O/c1-19-9-11-21-23(18-19)29-25(32(27)26(21)33)8-4-5-13-30-14-16-31(17-15-30)24-12-10-20-6-2-3-7-22(20)28-24/h2-3,6-8,10,12,19,21H,4-5,9,11,13-18,27H2,1H3	N=1C(N(C(C2CCC(CC12)C)=O)N)=CCCCN3CCN(CC3)C=4N=C5C=CC=CC5=CC4
PRICKWSOIKQPFF-LKHHGCNMNA-N	CHEMBL376596	3359	A	5.32	chembl20	578446	9606	HTR3A	2102	InChI=1/C26H31ClN4O3/c1-2-21-6-3-4-14-30(21)15-5-13-28-24(32)19-9-12-22-23(16-19)29-26(34)31(25(22)33)17-18-7-10-20(27)11-8-18/h7-12,16,21H,2-6,13-15,17H2,1H3,(H,28,32)(H,29,34)/f/h28-29H	C1=CC=2C(N(C(NC2C=C1C(NCCCN3C(CCCC3)CC)=O)=O)CC4=CC=C(C=C4)Cl)=O
PTGWFYYEAUFEAS-VLCWVNJCNA-N	CHEMBL403858	79246	A	6.46	chembl20	479255	10116	HTR3A	2102	InChI=1/C15H17N3O2/c19-15(13-6-11-2-4-20-14(11)7-16-13)17-12-5-10-1-3-18(8-10)9-12/h2,4,6-7,10,12H,1,3,5,8-9H2,(H,17,19)/t10-,12-/m1/s1/f/h17H	C=1C2=C(C=C(N1)C(N[C@H]3CN4C[C@@H](C3)CC4)=O)C=CO2
PUDDOANNCQNPJM-UHFFFAOYNA-N	CHEMBL203627	3359	N	4	chembl20	445992	9606	HTR3A	2102	InChI=1/C24H28N4/c1-25(2)13-19-17-9-5-7-11-21(17)27-16-24-20(14-26(3)4)18-10-6-8-12-22(18)28(24)15-23(19)27/h5-12H,13-16H2,1-4H3	C1=CC=C2N3C(=C(C2=C1)CN(C)C)CN4C5=C(C(=C4C3)CN(C)C)C=CC=C5
PWWDCRQZITYKDV-UHFFFAOYNA-N	CHEMBL56900	3359	A	9.44	chembl20	3480	9606	HTR3A	2102	InChI=1/C18H20N4/c1-2-6-15(7-3-1)14-22-17-9-5-4-8-16(17)20-18(22)21-12-10-19-11-13-21/h1-9,19H,10-14H2	C=1(N(C2=CC=CC=C2N1)CC3=CC=CC=C3)N4CCNCC4
PWYWGJDVCMKQQI-CYSPOYASNA-N	70681001	79246	A	7.74473	pubchem	652569	10116	HTR3A	2102	InChI=1/C28H43N5O3/c1-21-24(22-13-9-10-14-23(22)31-25(21)33-19-17-32(5)18-20-33)26(34)29-15-11-7-6-8-12-16-30-27(35)36-28(2,3)4/h9-10,13-14H,6-8,11-12,15-20H2,1-5H3,(H,29,34)(H,30,35)/f/h29-30H	O=C(NCCCCCCCNC(OC(C)(C)C)=O)C1=C(C(N2CCN(CC2)C)=NC=3C1=CC=CC3)C
PXQFOMCFQUXMBP-YESWCKIVNA-N	CHEMBL2426097	3359	A	6.12	chembl20	983724	9606	HTR3A	2102	InChI=1/C28H21Cl2N3O4/c29-18-9-5-16(6-10-18)23-15-22(32-33(23)24(34)13-14-25(35)36)27-26(17-7-11-19(30)12-8-17)20-3-1-2-4-21(20)31-28(27)37/h1-12,23H,13-15H2,(H,31,37)(H,35,36)/f/h35,37H	C1=CC=C2C(=C1)C(=C(C(=N2)O)C=3CC(N(N3)C(CCC(=O)O)=O)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
PYCLIFABZLPONX-SPEPDGBUNA-N	CHEMBL224778	3359	A	5.72	chembl20	578446	9606	HTR3A	2102	InChI=1/C23H25FN4O3/c24-18-7-4-16(5-8-18)15-28-22(30)19-9-6-17(14-20(19)26-23(28)31)21(29)25-10-13-27-11-2-1-3-12-27/h4-9,14H,1-3,10-13,15H2,(H,25,29)(H,26,31)/f/h25-26H	C1=CC=2C(N(C(NC2C=C1C(=O)NCCN3CCCCC3)=O)CC4=CC=C(C=C4)F)=O
PZQLMQHTASUMAA-QWYAOPKLNA-N	CHEMBL388049	3359	N	4.52	chembl20	445995	9606	HTR3A	2102	InChI=1/C56H64N4O6/c1-62-47-16-14-35(26-49(47)64-3)31-59-22-18-40-46(59)28-41(37(33-59)19-24-61)43-30-57-45-13-9-8-12-44(45)56-21-23-60(32-36-15-17-48(63-2)50(27-36)65-4)34-38-20-25-66-55(52(54(56)57)42(38)29-51(56)60)58(53(40)43)39-10-6-5-7-11-39/h5-17,19-20,26-27,30,40-42,46,51-55,61H,18,21-25,28-29,31-34H2,1-4H3/q+2/b37-19-,43-30?/t40-,41-,42-,46-,51-,52+,53+,54-,55+,56+,59?,60?/m0/s1	C=1C=C2[C@@]34[C@H]5N(C=C6[C@H](N([C@@H]7OCC=C8[C@@H]([C@H]57)C[C@@H]3[N+](CC9=CC=C(C(=C9)OC)OC)(CC4)C8)C=%10C=CC=CC%10)[C@H]%11CC[N+]%12([C@H]%11C[C@H]6/C(/C%12)=C\CO)CC%13=CC=C(C(=C%13)OC)OC)C2=CC1
QDDFYHFHWWVLRP-IHBONYPBNA-N	CHEMBL2011470	79246	A	8.57	chembl20	809641	10116	HTR3A	2102	InChI=1/C39H52N8O2/c1-28-34(30-14-8-10-16-32(30)42-36(28)46-24-20-44(3)21-25-46)38(48)40-18-12-6-5-7-13-19-41-39(49)35-29(2)37(47-26-22-45(4)23-27-47)43-33-17-11-9-15-31(33)35/h8-11,14-17H,5-7,12-13,18-27H2,1-4H3,(H,40,48)(H,41,49)/f/h40-41H	N=1C2=CC=CC=C2C(C(=O)NCCCCCCCNC(=O)C3=C(C(=NC4=CC=CC=C34)N5CCN(CC5)C)C)=C(C)C1N6CCN(CC6)C
QFWHMNCBGAIEHD-DUAYABRENA-N	76320681	3359	A	8.33724	pubchem	526452	9606	HTR3A	2102	InChI=1/C23H32N4O3/c1-3-16-14-29-11-10-27(16)23-25-21-19(8-5-9-20(21)30-23)22(28)24-15-12-17-6-4-7-18(13-15)26(17)2/h5,8-9,15-18H,3-4,6-7,10-14H2,1-2H3,(H,24,28)/t15?,16-,17-,18+/m0/s1/f/h24H	O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CC
QFWHMNCBGAIEHD-QCCQJILENA-N	CHEMBL3084764	3359	A	8.34	chembl20	674333	9606	HTR3A	2102	InChI=1/C23H32N4O3/c1-3-16-14-29-11-10-27(16)23-25-21-19(8-5-9-20(21)30-23)22(28)24-15-12-17-6-4-7-18(13-15)26(17)2/h5,8-9,15-18H,3-4,6-7,10-14H2,1-2H3,(H,24,28)/t15-,16-,17-,18+/m0/s1/f/h24H	[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CC)=O
QGJVXXSJZAPJME-UHFFFAOYNA-N	CHEMBL565547	3359	A	5.43	chembl20	599284	9606	HTR3A	2102	InChI=1/C17H19N5/c1-12-19-17-14-7-9-18-10-8-15(14)20-16(22(17)21-12)11-13-5-3-2-4-6-13/h2-6,18H,7-11H2,1H3	C1(=NC2=C(CCNCC2)C3=NC(=NN13)C)CC4=CC=CC=C4
QHANGNNUHVLRLX-IOXDAZPANA-N	CHEMBL390135	3359	N	4	chembl20	445995	9606	HTR3A	2102	InChI=1/C44H52N4O2/c1-3-18-47-20-14-31-36(47)24-32-28(26-47)15-22-49-42-38(32)40(31)45(30-10-6-5-7-11-30)43-39-33-25-37-44(34-12-8-9-13-35(34)46(42)41(39)44)17-21-48(37,19-4-2)27-29(33)16-23-50-43/h3-13,15-16,31-33,36-43H,1-2,14,17-27H2/q+2/t31-,32-,33-,36-,37-,38+,39+,40+,41-,42+,43+,44+,47?,48?/m0/s1	C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@@H]7[C@H]8C[C@@H]9[N+](CC[C@]9(C2=C1)[C@@H]37)(CC8=CCO6)CC=C)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12(CC([C@@H]5C[C@@H]%11%12)=CCO4)CC=C
QHJZTYYNXIQQNW-UHFFFAOYNA-N	CHEMBL2204359	3359	A	7.59	chembl20	880265	9606	HTR3A	2102	InChI=1/C16H16Cl2N2S/c17-12-5-6-15(13(18)11-12)21-16-4-2-1-3-14(16)20-9-7-19-8-10-20/h1-6,11,19H,7-10H2	N1(CCNCC1)C=2C(=CC=CC2)SC=3C(=CC(=CC3)Cl)Cl
QJAUWCVZCCDKQC-OAHLLOKONA-N	24995994	3359	A	8.72125	pubchem	648455	9606	HTR3A	2102	InChI=1/C19H25N3O2/c1-15-5-3-10-22(15)11-4-12-24-18-8-6-16(7-9-18)17-13-19(23)21(2)20-14-17/h6-9,13-15H,3-5,10-12H2,1-2H3/t15-/m1/s1	O(CCCN1[C@@H](CCC1)C)C2=CC=C(C=C2)C3=CC(=O)N(N=C3)C
QJAUWCVZCCDKQC-OAHLLOKONA-N	CHEMBL1958133	79246	A	8.26	chembl20	805902	10116	HTR3A	2102	InChI=1/C19H25N3O2/c1-15-5-3-10-22(15)11-4-12-24-18-8-6-16(7-9-18)17-13-19(23)21(2)20-14-17/h6-9,13-15H,3-5,10-12H2,1-2H3/t15-/m1/s1	C1(N(C)N=CC(C=2C=CC(=CC2)OCCCN3CCC[C@H]3C)=C1)=O
QKMVBIUHVBVHGX-UHFFFAOYNA-N	CHEMBL2205044	3359	A	7.28	chembl20	880265	9606	HTR3A	2102	InChI=1/C16H17FN2S/c17-13-5-7-14(8-6-13)20-16-4-2-1-3-15(16)19-11-9-18-10-12-19/h1-8,18H,9-12H2	N1(CCNCC1)C=2C(=CC=CC2)SC=3C=CC(=CC3)F
QNJWNYDKHQYCPI-UHFFFAOYNA-N	CHEMBL2204362	3359	A	7.77	chembl20	880265	9606	HTR3A	2102	InChI=1/C18H22N2OS/c1-14-7-8-18(16(13-14)21-2)22-17-6-4-3-5-15(17)20-11-9-19-10-12-20/h3-8,13,19H,9-12H2,1-2H3	N1(CCNCC1)C=2C(=CC=CC2)SC=3C(=CC(=CC3)C)OC
QOGFHRRNPRRNAI-NRFANRHFNA-N	CHEMBL1643890	3359	A	8.15	chembl20	700634	9606	HTR3A	2102	InChI=1/C23H24N4O/c28-23-18-7-4-8-20-22(18)19(24-27(20)13-16-5-2-1-3-6-16)14-26(23)21-15-25-11-9-17(21)10-12-25/h1-8,17,21H,9-15H2/t21-/m0/s1	C1=C2C=3C(=NN(C3C=C1)CC4=CC=CC=C4)CN([C@@H]5C6CCN(C5)CC6)C2=O
QOTYCLIFPPZNAZ-QWOVJGMINA-N	CHEMBL183776	3359	A	5	chembl20	932184	9606	HTR3A	2102	InChI=1/C19H23N5O/c1-25-19-5-3-2-4-18(19)24-12-10-23(11-13-24)9-8-15-6-7-16-17(14-15)21-22-20-16/h2-7,14H,8-13H2,1H3,(H,20,21,22)/f/h22H	N1N=C2C=C(CCN3CCN(CC3)C4=C(OC)C=CC=C4)C=CC2=N1
QPKAPAVYCGEURE-UHFFFAOYNA-N	CHEMBL443764	3359	A	8.87	chembl20	864726	9606	HTR3A	2102	InChI=1/C13H16N4/c1-16-6-8-17(9-7-16)13-14-10-11-4-2-3-5-12(11)15-13/h2-5,10H,6-9H2,1H3	C1=CC2=NC(=NC=C2C=C1)N3CCN(CC3)C
QPTXZWUCCHJHIL-LKHHGCNMNA-N	CHEMBL2011595	79246	A	6.75	chembl20	809641	10116	HTR3A	2102	InChI=1/C27H41N5O3/c1-20-23(25(33)28-14-10-6-7-11-15-29-26(34)35-27(2,3)4)21-12-8-9-13-22(21)30-24(20)32-18-16-31(5)17-19-32/h8-9,12-13H,6-7,10-11,14-19H2,1-5H3,(H,28,33)(H,29,34)/f/h28-29H	C=1C=C2C(C(NCCCCCCNC(OC(C)(C)C)=O)=O)=C(C)C(=NC2=CC1)N3CCN(C)CC3
QSIGSEDSPXQCKE-BETQSBRUNA-N	76313417	3359	A	6.84771	pubchem	643471	9606	HTR3A	2102	InChI=1/C37H48N6O6/c1-4-42(5-2)29-14-13-25-21-31(37(46)49-33(25)24-29)35(44)38-15-17-47-19-20-48-18-16-43-32-12-7-6-11-30(32)34(40-43)36(45)39-26-22-27-9-8-10-28(23-26)41(27)3/h6-7,11-14,21,24,26-28H,4-5,8-10,15-20,22-23H2,1-3H3,(H,38,44)(H,39,45)/t26?,27-,28+/f/h38-39H	O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCOCCOCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6
QSIGSEDSPXQCKE-HWXOQNQPNA-N	CHEMBL3084436	3359	A	6.85	chembl20	800919	9606	HTR3A	2102	InChI=1/C37H48N6O6/c1-4-42(5-2)29-14-13-25-21-31(37(46)49-33(25)24-29)35(44)38-15-17-47-19-20-48-18-16-43-32-12-7-6-11-30(32)34(40-43)36(45)39-26-22-27-9-8-10-28(23-26)41(27)3/h6-7,11-14,21,24,26-28H,4-5,8-10,15-20,22-23H2,1-3H3,(H,38,44)(H,39,45)/t26-,27-,28+/f/h38-39H	C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCOCCOCCN3C=4C=CC=CC4C(=N3)C(N[C@H]5C[C@H]6N([C@H](CCC6)C5)C)=O
QSQQQURBVYWZKJ-UHFFFAOYNA-N	CHEMBL30713	3359	A	5	chembl20	965131	9606	HTR3A	2102	InChI=1/C11H14N2/c1-8(12)6-9-7-13-11-5-3-2-4-10(9)11/h2-5,7-8,13H,6,12H2,1H3	C1(=CNC2=C1C=CC=C2)CC(N)C
QTTLTCXANBZETA-UHFFFAOYNA-N	CHEMBL2205047	3359	A	6.35	chembl20	880265	9606	HTR3A	2102	InChI=1/C20H26N2S/c1-20(2,3)16-8-10-17(11-9-16)23-19-7-5-4-6-18(19)22-14-12-21-13-15-22/h4-11,21H,12-15H2,1-3H3	N1(CCNCC1)C=2C(=CC=CC2)SC=3C=CC(=CC3)C(C)(C)C
QWZXRDUZUQKTLV-HGARQAILNA-N	76313438	3359	A	7.78252	pubchem	526452	9606	HTR3A	2102	InChI=1/C22H31N5O2/c1-14-13-23-9-10-27(14)22-25-20-18(7-4-8-19(20)29-22)21(28)24-15-11-16-5-3-6-17(12-15)26(16)2/h4,7-8,14-17,23H,3,5-6,9-13H2,1-2H3,(H,24,28)/t14-,15?,16-,17+/m0/s1/f/h24H	O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](CNCC5)C
QWZXRDUZUQKTLV-MSDBZKIPNA-N	CHEMBL3084773	3359	A	7.78	chembl20	674333	9606	HTR3A	2102	InChI=1/C22H31N5O2/c1-14-13-23-9-10-27(14)22-25-20-18(7-4-8-19(20)29-22)21(28)24-15-11-16-5-3-6-17(12-15)26(16)2/h4,7-8,14-17,23H,3,5-6,9-13H2,1-2H3,(H,24,28)/t14-,15-,16-,17+/m0/s1/f/h24H	[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](CNCC5)C)=O)C
QYWDOJXSLBBWLE-UHFFFAOYNA-N	CHEMBL54720	3359	A	8.85	chembl20	564556	9606	HTR3A	2102	InChI=1/C20H20N4S/c1-2-5-16(6-3-1)15-22-10-12-23(13-11-22)19-18-7-4-9-24(18)20-17(21-19)8-14-25-20/h1-9,14H,10-13,15H2	C1=2C(=NC3=C(N1C=CC2)SC=C3)N4CCN(CC4)CC=5C=CC=CC5
QZAYGJVTTNCVMB-UHFFFAOYNA-N	5202	3359	A	6.85078	pubchem	552111	9606	HTR3A	2102	InChI=1/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2	OC1=CC=2C(CCN)=CNC2C=C1
QZAYGJVTTNCVMB-UHFFFAOYNA-N	CHEMBL39	15561	A	5.47	chembl20	582922	10090	HTR3A	2102	InChI=1/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2	OC1=CC2=C(C=C1)NC=C2CCN
QZAYGJVTTNCVMB-UHFFFAOYNA-N	CHEMBL39	79246	N	4.92	chembl20	3481	10116	HTR3A	2102	InChI=1/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2	OC1=CC2=C(C=C1)NC=C2CCN
QZEXFNKCPOFGAE-VSKYELSCNA-N	CHEMBL1272016	3359	A	7.33	chembl20	674333	9606	HTR3A	2102	InChI=1/C22H23N3O3/c1-27-18-7-3-2-5-15(18)22-24-20-16(6-4-8-19(20)28-22)21(26)23-17-13-25-11-9-14(17)10-12-25/h2-8,14,17H,9-13H2,1H3,(H,23,26)/t17-/m1/s1/f/h23H	C1C2[C@@H](CN(C1)CC2)NC(C3=C4N=C(OC4=CC=C3)C=5C=CC=CC5OC)=O
QZNZJWLUNDXZQA-DNHAVOHBNA-N	CHEMBL1628632	3359	A	8.59	chembl20	689168	9606	HTR3A	2102	InChI=1/C16H17N3O/c1-11-14(18-10-17-11)7-8-16(20)13-9-19(2)15-6-4-3-5-12(13)15/h3-6,9-10H,7-8H2,1-2H3,(H,17,18)/i2T3/f/h17H	C1(=CN(C([3H])([3H])[3H])C2=C1C=CC=C2)C(CCC3=C(NC=N3)C)=O
QZUDBNBUXVUHMW-UHFFFAOYNA-N	2818	15561	A	7.49485	pubchem	6022	10090	HTR3A	2102	InChI=1/C18H19ClN4/c1-22-8-10-23(11-9-22)18-14-4-2-3-5-15(14)20-16-7-6-13(19)12-17(16)21-18/h2-7,12,20H,8-11H2,1H3	ClC=1C=C2N=C(N3CCN(CC3)C)C4=C(NC2=CC1)C=CC=C4
QZUDBNBUXVUHMW-UHFFFAOYNA-N	CHEMBL42	3359	A	6.73	chembl20	932184	9606	HTR3A	2102	InChI=1/C18H19ClN4/c1-22-8-10-23(11-9-22)18-14-4-2-3-5-15(14)20-16-7-6-13(19)12-17(16)21-18/h2-7,12,20H,8-11H2,1H3	N1=C(C=2C(=CC=CC2)NC=3C1=CC(=CC3)Cl)N4CCN(CC4)C
RBNIAPFMQOKNBD-MRXNPFEDNA-N	CHEMBL3261484	3359	A	9.1	chembl20	1350968	9606	HTR3A	2102	InChI=1/C18H22N4O/c1-12-8-14-10-19-22-7-6-21(18(23)15(9-12)17(14)22)16-11-20-4-2-13(16)3-5-20/h8-10,13,16H,2-7,11H2,1H3/t16-/m1/s1	C1=C(C=C2C=3N(N=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)C
RBULLMHVZYBTHL-AHLGZTFVNA-N	CHEMBL3084763	3359	A	7.03	chembl20	674333	9606	HTR3A	2102	InChI=1/C22H30N4O3/c1-14-13-28-10-9-26(14)22-24-20-18(7-4-8-19(20)29-22)21(27)23-15-11-16-5-3-6-17(12-15)25(16)2/h4,7-8,14-17H,3,5-6,9-13H2,1-2H3,(H,23,27)/t14-,15-,16-,17+/m1/s1/f/h23H	[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@@H](COCC5)C)=O)C
RBULLMHVZYBTHL-STQDPLDGNA-N	CHEMBL3084762	3359	A	7.89	chembl20	674333	9606	HTR3A	2102	InChI=1/C22H30N4O3/c1-14-13-28-10-9-26(14)22-24-20-18(7-4-8-19(20)29-22)21(27)23-15-11-16-5-3-6-17(12-15)25(16)2/h4,7-8,14-17H,3,5-6,9-13H2,1-2H3,(H,23,27)/t14-,15-,16-,17+/m0/s1/f/h23H	[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C)=O)C
RBULLMHVZYBTHL-YRJLYLRPNA-N	24769782	3359	A	7.88941	pubchem	526452	9606	HTR3A	2102	InChI=1/C22H30N4O3/c1-14-13-28-10-9-26(14)22-24-20-18(7-4-8-19(20)29-22)21(27)23-15-11-16-5-3-6-17(12-15)25(16)2/h4,7-8,14-17H,3,5-6,9-13H2,1-2H3,(H,23,27)/t14-,15?,16-,17+/m0/s1/f/h23H	O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C
RBULLMHVZYBTHL-ZJQMGMFLNA-N	76313437	3359	A	7.03339	pubchem	526452	9606	HTR3A	2102	InChI=1/C22H30N4O3/c1-14-13-28-10-9-26(14)22-24-20-18(7-4-8-19(20)29-22)21(27)23-15-11-16-5-3-6-17(12-15)25(16)2/h4,7-8,14-17H,3,5-6,9-13H2,1-2H3,(H,23,27)/t14-,15?,16-,17+/m1/s1/f/h23H	O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@@H](COCC5)C
RBWCGRRFKTVLKF-UHFFFAOYNA-N	44157938	79246	A	7.10237	pubchem	375321	10116	HTR3A	2102	InChI=1/C24H26N4O/c1-18-7-5-10-20-23(18)28-12-6-11-21(28)24(25-20)27-15-13-26(14-16-27)22(17-29)19-8-3-2-4-9-19/h2-12,22,29H,13-17H2,1H3	OCC(N1CCN(CC1)C2=NC=3C(N4C2=CC=C4)=C(C=CC3)C)C5=CC=CC=C5
